font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Assurbanipal,0x1226b,8,0.7487,0.8062,network,0,0
Assurbanipal,0x1226b,9,0.3381,0.8955,network,0,0
Assurbanipal,0x1226b,10,0.8029,0.8556,network,0,0
Assurbanipal,0x1226d,1,0.1944,0.733,network,0,0
Assurbanipal,0x1226d,2,0.7364,0.8273,network,0,0
Assurbanipal,0x1226d,3,0.0189,0.9134,network,0,0
Assurbanipal,0x1226d,4,0.0415,0.8723,skeleton,0,0
Assurbanipal,0x1226d,5,0.6589,0.6589,network,0,0
Assurbanipal,0x1226d,6,0.6951,0.6951,network,0,0
Assurbanipal,0x1226d,7,0.4829,0.8029,network,0,0
Assurbanipal,0x1226d,8,0.4352,0.8848,network,0,0
Assurbanipal,0x1226e,1,0.1154,0.7114,network,0,0
Assurbanipal,0x1226e,2,0.6311,0.8256,network,0,0
Assurbanipal,0x1226e,3,0.0538,0.9057,network,0,0
Assurbanipal,0x1226e,4,0.159,0.821,skeleton,0,0
Assurbanipal,0x1226e,5,0.7759,0.7892,network,0,0
Assurbanipal,0x1226e,6,0.6442,0.6855,network,0,0
Assurbanipal,0x1226e,7,0.0119,0.8267,network,0,0
Assurbanipal,0x1226e,8,0.622,0.8135,network,0,0
Assurbanipal,0x1226e,9,0.1502,0.8032,network,0,0
Assurbanipal,0x1226e,10,0.6684,0.9019,skeleton,0,0
Assurbanipal,0x1226e,11,0.4299,0.8762,skeleton,0,0
Assurbanipal,0x1226e,12,0.0004,0.926,skeleton,0,0
Assurbanipal,0x1226e,13,0.0848,0.8222,network,0,0
Assurbanipal,0x1226e,14,0.7925,0.8462,network,0,0
Assurbanipal,0x1226e,15,0.7937,0.926,network,0,0
Assurbanipal,0x1226e,16,0.8684,0.9134,network,0,0
Assurbanipal,0x1226e,17,0.0001,0.9511,network,0,0
Assurbanipal,0x1226e,18,0.0036,0.5827,network,1,0
Assurbanipal,0x1226f,1,0.1162,0.7694,network,0,0
Assurbanipal,0x1226f,2,0.6706,0.8176,network,0,0
Assurbanipal,0x1226f,3,0.019,0.9436,network,0,0
Assurbanipal,0x1226f,4,0.0879,0.8911,skeleton,0,0
Assurbanipal,0x1226f,5,0.6663,0.7487,network,0,0
Assurbanipal,0x1226f,6,0.7094,0.7947,network,0,0
Assurbanipal,0x1226f,7,0.0063,0.8828,network,0,0
Assurbanipal,0x1226f,8,0.409,0.8675,network,0,0
Assurbanipal,0x1226f,9,0.5813,0.8072,network,0,0
Assurbanipal,0x1226f,10,0.05,0.832,network,0,1
Assurbanipal,0x1226f,11,0.5327,0.7705,network,0,0
Assurbanipal,0x1226f,12,0.4761,0.8267,skeleton,0,0
Assurbanipal,0x1226f,13,0.0378,0.8311,network,0,0
Assurbanipal,0x1226f,14,0.0002,0.5433,network,1,0
Assurbanipal,0x1226f,15,0.0005,0.5856,network,1,0
Assurbanipal,0x12270,1,0.3506,0.8311,network,0,0
Assurbanipal,0x12270,2,0.707,0.8032,network,0,0
Assurbanipal,0x12270,3,0.0399,0.905,network,0,0
Assurbanipal,0x12270,4,0.3172,0.8004,skeleton,0,0
Assurbanipal,0x12270,5,0.6589,0.7902,network,0,0
Assurbanipal,0x12270,6,0.7214,0.7966,network,0,0
Assurbanipal,0x12270,7,0.0051,0.8571,network,0,0
Assurbanipal,0x12270,8,0.2544,0.8213,network,0,0
Assurbanipal,0x12270,9,0.6442,0.7803,network,0,0
Assurbanipal,0x12270,10,0.6914,0.8679,network,0,0
Assurbanipal,0x12270,11,0.3504,0.8233,skeleton,0,0
Assurbanipal,0x12270,12,0.6478,0.9053,network,0,0
Assurbanipal,0x12270,13,0.7233,0.9009,skeleton,0,0
Assurbanipal,0x12270,14,0.8408,0.8524,network,0,0
Assurbanipal,0x12270,15,0.6897,0.7953,skeleton,0,0
Assurbanipal,0x12270,16,0.5631,0.9397,network,0,0
Assurbanipal,0x12270,17,0.2021,0.9582,network,0,0
Assurbanipal,0x12270,18,0.0022,0.3221,network,0,1
Assurbanipal,0x12271,1,0.3212,0.8062,network,0,0
Assurbanipal,0x12271,2,0.654,0.8152,network,0,0
Assurbanipal,0x12271,3,0.0364,0.8599,network,0,0
Assurbanipal,0x12271,4,0.0016,0.8182,skeleton,0,0
Assurbanipal,0x12271,5,0.5969,0.778,network,0,0
Assurbanipal,0x12271,6,0.7684,0.7684,network,0,0
Assurbanipal,0x12271,7,0.0056,0.8697,network,0,0
Assurbanipal,0x12271,8,0.54,0.7202,network,0,0
Assurbanipal,0x12271,9,0.6553,0.7957,network,0,0
Assurbanipal,0x12271,10,0.4805,0.7759,skeleton,0,0
Assurbanipal,0x12271,11,0.4528,0.7567,skeleton,0,0
Assurbanipal,0x12271,12,0.6753,0.8876,network,0,0
Assurbanipal,0x12271,13,0.6993,0.8111,network,0,0
Assurbanipal,0x12271,14,0.5234,0.9124,network,0,0
Assurbanipal,0x12271,15,0.4644,0.9458,network,0,0
Assurbanipal,0x12271,16,0.0592,0.9674,network,0,0
Assurbanipal,0x12272,1,0.3498,0.8309,network,0,0
Assurbanipal,0x12272,2,0.707,0.8032,network,0,0
Assurbanipal,0x12272,3,0.0399,0.9043,network,0,0
Assurbanipal,0x12272,4,0.3157,0.7994,skeleton,0,0
Assurbanipal,0x12272,5,0.6571,0.7856,network,0,0
Assurbanipal,0x12272,6,0.7318,0.8013,network,0,0
Assurbanipal,0x12272,7,0.0147,0.8482,network,0,0
Assurbanipal,0x12272,8,0.3174,0.778,network,0,0
Assurbanipal,0x12272,9,0.5808,0.7909,network,0,0
Assurbanipal,0x12272,10,0.05,0.7334,skeleton,0,1
Assurbanipal,0x12272,11,0.5039,0.7843,skeleton,0,0
Assurbanipal,0x12272,12,0.0007,0.8615,network,0,0
Assurbanipal,0x12272,13,0.5997,0.903,skeleton,0,0
Assurbanipal,0x12272,14,0.8933,0.9305,network,0,0
Assurbanipal,0x12272,15,0.6447,0.9208,network,0,0
Assurbanipal,0x12272,16,0.0269,0.7889,network,0,0
Assurbanipal,0x12272,17,0.0005,0.3739,network,0,0
Assurbanipal,0x12272,18,0.7617,0.9446,skeleton,0,0
Assurbanipal,0x12272,19,0.0285,0.5278,network,1,0
Assurbanipal,0x12273,1,0.3053,0.8236,network,0,0
Assurbanipal,0x12273,2,0.7013,0.7969,network,0,0
Assurbanipal,0x12273,3,0.0272,0.904,network,0,0
Assurbanipal,0x12273,4,0.0002,0.8314,skeleton,0,0
Assurbanipal,0x12273,5,0.616,0.7793,network,0,0
Assurbanipal,0x12273,6,0.7487,0.7912,network,0,0
Assurbanipal,0x12273,7,0.0063,0.8599,network,0,0
Assurbanipal,0x12273,8,0.3627,0.782,network,0,0
Assurbanipal,0x12273,9,0.6007,0.819,network,0,0
Assurbanipal,0x12273,10,0.2651,0.8309,skeleton,0,0
Assurbanipal,0x12273,11,0.4946,0.7969,skeleton,0,0
Assurbanipal,0x12273,12,0.5631,0.7659,skeleton,0,0
Assurbanipal,0x12273,13,0.7276,0.8828,network,0,0
Assurbanipal,0x12273,14,0.5588,0.9552,network,0,0
Assurbanipal,0x12273,15,0.3975,0.9538,network,0,0
Assurbanipal,0x12273,16,0.4201,0.9565,network,0,0
Assurbanipal,0x12273,17,0.0,0.5482,network,0,0
Assurbanipal,0x12273,18,0.0037,0.5679,network,1,0
Assurbanipal,0x12274,1,0.3725,0.8264,network,0,0
Assurbanipal,0x12274,2,0.7062,0.8236,network,0,0
Assurbanipal,0x12274,3,0.0311,0.9255,network,0,0
Assurbanipal,0x12274,4,0.0122,0.8618,skeleton,0,0
Assurbanipal,0x12274,5,0.677,0.7311,network,0,0
Assurbanipal,0x12274,6,0.7645,0.7673,network,0,0
Assurbanipal,0x12274,7,0.4746,0.8706,network,0,0
Assurbanipal,0x12274,8,0.5293,0.7998,network,0,0
Assurbanipal,0x12274,9,0.4824,0.862,network,0,0
Assurbanipal,0x12274,10,0.5453,0.786,skeleton,0,0
Assurbanipal,0x12274,11,0.6955,0.7029,skeleton,0,0
Assurbanipal,0x12274,12,0.6589,0.8675,skeleton,0,0
Assurbanipal,0x12274,13,0.4525,0.9083,network,0,0
Assurbanipal,0x12274,14,0.8379,0.9202,network,0,0
Assurbanipal,0x12274,15,0.8111,0.9121,network,0,0
Assurbanipal,0x12274,16,0.7237,0.9268,network,0,0
Assurbanipal,0x12274,17,0.001,0.6558,network,1,0
Assurbanipal,0x12275,1,0.3513,0.8309,network,0,0
Assurbanipal,0x12275,2,0.707,0.8032,network,0,0
Assurbanipal,0x12275,3,0.0399,0.9057,network,0,0
Assurbanipal,0x12275,4,0.327,0.8007,skeleton,0,0
Assurbanipal,0x12275,5,0.6584,0.7915,network,0,0
Assurbanipal,0x12275,6,0.7162,0.7963,network,0,0
Assurbanipal,0x12275,7,0.0052,0.8551,network,0,0
Assurbanipal,0x12275,8,0.2494,0.8161,network,0,0
Assurbanipal,0x12275,9,0.6615,0.8141,network,0,0
Assurbanipal,0x12275,10,0.5511,0.787,skeleton,0,0
Assurbanipal,0x12275,11,0.283,0.8239,skeleton,0,0
Assurbanipal,0x12275,12,0.05,0.9076,skeleton,0,1
Assurbanipal,0x12275,13,0.7969,0.908,network,0,0
Assurbanipal,0x12275,14,0.8693,0.8771,network,0,0
Assurbanipal,0x12275,15,0.0882,0.8888,network,0,0
Assurbanipal,0x12275,16,0.011,0.9665,network,0,0
Assurbanipal,0x12275,17,0.0172,0.5983,network,0,0
Assurbanipal,0x12275,18,0.6197,0.8639,network,0,0
Assurbanipal,0x12275,19,0.7287,0.8884,network,0,0
Assurbanipal,0x12275,20,0.8239,0.9146,network,0,0
Assurbanipal,0x12275,21,0.0007,0.3695,network,0,1
Assurbanipal,0x12276,1,0.3221,0.8065,network,0,0
Assurbanipal,0x12276,2,0.654,0.8152,network,0,0
Assurbanipal,0x12276,3,0.0378,0.8587,network,0,0
Assurbanipal,0x12276,4,0.3111,0.8196,skeleton,0,0
Assurbanipal,0x12276,5,0.5969,0.7687,network,0,0
Assurbanipal,0x12276,6,0.748,0.748,network,0,0
Assurbanipal,0x12276,7,0.0054,0.85,network,0,0
Assurbanipal,0x12276,8,0.2427,0.7853,network,0,0
Assurbanipal,0x12276,9,0.6788,0.8205,network,0,0
Assurbanipal,0x12276,10,0.688,0.8062,skeleton,0,0
Assurbanipal,0x12276,11,0.0063,0.7106,network,0,0
Assurbanipal,0x12276,12,0.707,0.8608,network,0,0
Assurbanipal,0x12276,13,0.8105,0.8991,network,0,0
Assurbanipal,0x12276,14,0.6406,0.8429,skeleton,0,0
Assurbanipal,0x12276,15,0.018,0.4912,network,1,0
Assurbanipal,0x12278,1,0.3986,0.8328,network,0,0
Assurbanipal,0x12278,2,0.6593,0.8155,network,0,0
Assurbanipal,0x12278,3,0.0168,0.8899,network,0,0
Assurbanipal,0x12278,4,0.0102,0.8502,skeleton,0,0
Assurbanipal,0x12278,5,0.6137,0.786,network,0,0
Assurbanipal,0x12278,6,0.777,0.777,network,0,0
Assurbanipal,0x12278,7,0.0048,0.8891,network,0,0
Assurbanipal,0x12278,8,0.4673,0.8344,network,0,0
Assurbanipal,0x12278,9,0.7186,0.809,network,0,0
Assurbanipal,0x12278,10,0.3502,0.817,network,0,0
Assurbanipal,0x12278,11,0.4644,0.5655,skeleton,0,0
Assurbanipal,0x12278,12,0.3956,0.7202,network,0,0
Assurbanipal,0x12278,13,0.3418,0.711,skeleton,0,0
Assurbanipal,0x12278,14,0.0179,0.5655,network,1,0
Assurbanipal,0x12278,15,0.005,0.5,network,1,0
Assurbanipal,0x12279,1,0.3219,0.8062,network,0,0
Assurbanipal,0x12279,2,0.654,0.8152,network,0,0
Assurbanipal,0x12279,3,0.038,0.858,network,0,0
Assurbanipal,0x12279,4,0.3107,0.8187,skeleton,0,0
Assurbanipal,0x12279,5,0.5964,0.7756,network,0,0
Assurbanipal,0x12279,6,0.7509,0.7546,network,0,0
Assurbanipal,0x12279,7,0.0055,0.8606,network,0,0
Assurbanipal,0x12279,8,0.2884,0.7827,network,0,0
Assurbanipal,0x12279,9,0.717,0.8047,network,0,0
Assurbanipal,0x12279,10,0.5851,0.5936,skeleton,0,0
Assurbanipal,0x12279,11,0.578,0.7853,skeleton,0,0
Assurbanipal,0x12279,12,0.3257,0.7684,network,0,0
Assurbanipal,0x12279,13,0.3387,0.6715,skeleton,0,0
Assurbanipal,0x12279,14,0.0,0.3748,network,1,0
Assurbanipal,0x12279,15,0.0061,0.3453,network,0,0
Assurbanipal,0x12279,16,0.5794,0.781,network,0,0
Assurbanipal,0x12279,17,0.0002,0.5974,network,1,1
Assurbanipal,0x1227b,1,0.6745,0.8495,network,0,0
Assurbanipal,0x1227b,2,0.05,0.9143,network,0,1
Assurbanipal,0x1227b,3,0.578,0.8465,network,0,0
Assurbanipal,0x1227b,4,0.6968,0.9349,network,0,0
Assurbanipal,0x1227b,5,0.3616,0.8998,network,0,0
Assurbanipal,0x1227c,1,0.6081,0.8937,network,0,0
Assurbanipal,0x1227c,2,0.4976,0.7469,network,0,0
Assurbanipal,0x1227c,3,0.6197,0.787,network,0,0
Assurbanipal,0x1227c,4,0.5254,0.8796,network,0,0
Assurbanipal,0x1227c,5,0.6822,0.862,skeleton,0,0
Assurbanipal,0x1227c,6,0.7766,0.8059,network,0,0
Assurbanipal,0x1227d,1,0.6624,0.8355,network,0,0
Assurbanipal,0x1227d,2,0.0057,0.8457,network,0,0
Assurbanipal,0x1227e,1,0.478,0.7998,skeleton,0,0
Assurbanipal,0x1227e,2,0.713,0.726,network,0,0
Assurbanipal,0x1227e,3,0.6211,0.8314,network,0,0
Assurbanipal,0x1227e,4,0.7146,0.8056,network,0,0
Assurbanipal,0x1227e,5,0.5974,0.8264,network,0,0
Assurbanipal,0x1227e,6,0.5083,0.9312,network,0,0
Assurbanipal,0x1227e,7,0.5818,0.8001,network,0,0
Assurbanipal,0x1227e,8,0.5651,0.7439,network,0,0
Assurbanipal,0x1227e,9,0.0264,0.5307,skeleton,0,0
Assurbanipal,0x1227e,10,0.7491,0.8431,network,0,0
Assurbanipal,0x1228b,1,0.5827,0.7005,network,0,0
Assurbanipal,0x1228b,2,0.4824,0.7229,network,0,0
Assurbanipal,0x1228b,3,0.5438,0.9096,network,0,0
Assurbanipal,0x1228b,4,0.5034,0.7797,skeleton,0,0
Assurbanipal,0x1228b,5,0.6465,0.6465,network,0,0
Assurbanipal,0x1228b,6,0.5438,0.8358,skeleton,0,0
Assurbanipal,0x1228b,7,0.7341,0.906,network,0,0
Assurbanipal,0x1228b,8,0.3506,0.8868,skeleton,0,0
Assurbanipal,0x1228b,9,0.8336,0.917,network,0,0
Assurbanipal,0x1228b,10,0.7538,0.8196,network,0,0
Assurbanipal,0x1228b,11,0.1214,0.8081,skeleton,0,0
Assurbanipal,0x12294,1,0.5842,0.8929,network,0,0
Assurbanipal,0x12294,2,0.0418,0.7524,network,0,0
Assurbanipal,0x12294,3,0.0021,0.8988,network,0,0
Assurbanipal,0x12294,4,0.6007,0.7491,network,0,0
Assurbanipal,0x12294,5,0.5799,0.6293,network,0,0
Assurbanipal,0x12294,6,0.5458,0.5458,network,0,0
Assurbanipal,0x12295,1,0.7295,0.7314,network,0,0
Assurbanipal,0x12295,2,0.5569,0.6531,network,0,0
Assurbanipal,0x12295,3,0.7383,0.761,network,0,0
Assurbanipal,0x12295,4,0.0275,0.8575,network,0,0
Assurbanipal,0x12295,5,0.7029,0.8413,network,0,0
Assurbanipal,0x12295,6,0.7439,0.7447,network,0,0
Assurbanipal,0x12295,7,0.7472,0.8093,network,0,0
Assurbanipal,0x12296,1,0.7617,0.7866,network,0,0
Assurbanipal,0x12296,2,0.5751,0.7624,skeleton,0,0
Assurbanipal,0x12296,3,0.6357,0.7322,network,0,0
Assurbanipal,0x12296,4,0.0824,0.8311,network,0,0
Assurbanipal,0x12296,5,0.85,0.8534,network,0,0
Assurbanipal,0x12296,6,0.7303,0.8771,network,0,0
Assurbanipal,0x12296,7,0.6723,0.8551,network,0,0
Assurbanipal,0x12296,8,0.7025,0.7387,network,0,0
Assurbanipal,0x12296,9,0.658,0.7535,network,0,0
Assurbanipal,0x12296,10,0.7126,0.8376,network,0,0
Assurbanipal,0x12297,1,0.7058,0.7912,network,0,0
Assurbanipal,0x12297,2,0.5856,0.7783,skeleton,0,0
Assurbanipal,0x12297,3,0.7086,0.733,network,0,0
Assurbanipal,0x12297,4,0.003,0.9205,network,0,0
Assurbanipal,0x12297,5,0.6697,0.8459,skeleton,0,0
Assurbanipal,0x12297,6,0.5997,0.7564,network,0,0
Assurbanipal,0x12297,7,0.3609,0.7146,network,0,0
Assurbanipal,0x12297,8,0.2101,0.4135,network,0,0
Assurbanipal,0x12297,9,0.6215,0.7607,network,0,0
Assurbanipal,0x12297,10,0.5409,0.7443,skeleton,0,0
Assurbanipal,0x12297,11,0.7742,0.7742,network,0,0
Assurbanipal,0x12297,12,0.711,0.8561,network,0,0
Assurbanipal,0x12299,1,0.7102,0.768,network,0,0
Assurbanipal,0x12299,2,0.5818,0.7638,skeleton,0,0
Assurbanipal,0x12299,3,0.7428,0.7773,network,0,0
Assurbanipal,0x12299,4,0.5732,0.8966,network,0,0
Assurbanipal,0x12299,5,0.1074,0.8397,network,0,0
Assurbanipal,0x12299,6,0.616,0.905,skeleton,0,0
Assurbanipal,0x12299,7,0.6988,0.9528,skeleton,0,0
Assurbanipal,0x12299,8,0.0081,0.8966,network,0,0
Assurbanipal,0x12299,9,0.4431,0.8132,network,0,0
Assurbanipal,0x12299,10,0.5742,0.7375,network,0,0
Assurbanipal,0x12299,11,0.6406,0.6671,skeleton,0,0
Assurbanipal,0x12299,12,0.7469,0.8105,network,0,0
Assurbanipal,0x1229a,1,0.715,0.7268,network,0,0
Assurbanipal,0x1229a,2,0.5297,0.6931,skeleton,0,0
Assurbanipal,0x1229a,3,0.7527,0.7708,network,0,0
Assurbanipal,0x1229a,4,0.0014,0.8816,network,0,0
Assurbanipal,0x1229a,5,0.6234,0.7202,network,0,0
Assurbanipal,0x1229a,6,0.61,0.7567,network,0,0
Assurbanipal,0x1229a,7,0.7617,0.8808,network,0,0
Assurbanipal,0x1229a,8,0.622,0.715,skeleton,0,0
Assurbanipal,0x1229a,9,0.6788,0.7596,network,0,0
Assurbanipal,0x1229a,10,0.7635,0.8639,network,0,0
Assurbanipal,0x1229c,1,0.7387,0.7387,network,0,0
Assurbanipal,0x1229c,2,0.5467,0.661,skeleton,0,0
Assurbanipal,0x1229c,3,0.7033,0.7033,network,0,0
Assurbanipal,0x1229c,4,0.0464,0.8295,network,0,0
Assurbanipal,0x1229c,5,0.0037,0.8749,network,0,0
Assurbanipal,0x1229c,6,0.0002,0.847,network,0,0
Assurbanipal,0x1229c,7,0.7398,0.9134,network,0,0
Assurbanipal,0x1229c,8,0.7334,0.9284,network,0,0
Assurbanipal,0x1229c,9,0.3989,0.7988,skeleton,0,0
Assurbanipal,0x1229c,10,0.5927,0.8706,skeleton,0,0
Assurbanipal,0x1229c,11,0.521,0.8193,network,0,0
Assurbanipal,0x1229c,12,0.6719,0.726,network,0,0
Assurbanipal,0x1229c,13,0.6645,0.7322,skeleton,0,0
Assurbanipal,0x1229c,14,0.761,0.8575,skeleton,0,0
Assurbanipal,0x1229d,1,0.7241,0.7729,network,0,0
Assurbanipal,0x1229d,2,0.5559,0.7571,skeleton,0,0
Assurbanipal,0x1229d,3,0.7628,0.8053,network,0,0
Assurbanipal,0x1229d,4,0.0176,0.9127,network,0,0
Assurbanipal,0x1229d,5,0.3764,0.8199,network,0,0
Assurbanipal,0x1229d,6,0.5964,0.7307,network,0,0
Assurbanipal,0x1229d,7,0.6805,0.8648,network,0,0
Assurbanipal,0x1229d,8,0.6663,0.8044,network,0,0
Assurbanipal,0x1229d,9,0.6624,0.6624,network,0,0
Assurbanipal,0x1229d,10,0.6762,0.7889,network,0,0
Assurbanipal,0x1229d,11,0.6826,0.7553,network,0,0
Assurbanipal,0x1229d,12,0.821,0.8706,network,0,0
Assurbanipal,0x1229e,1,0.7042,0.7899,network,0,0
Assurbanipal,0x1229e,2,0.5746,0.7303,skeleton,0,0
Assurbanipal,0x1229e,3,0.7217,0.7276,network,0,0
Assurbanipal,0x1229e,4,0.0012,0.9036,network,0,0
Assurbanipal,0x1229e,5,0.7154,0.7405,network,0,0
Assurbanipal,0x1229e,6,0.6736,0.7439,network,0,0
Assurbanipal,0x1229e,7,0.7025,0.8032,network,0,0
Assurbanipal,0x1229e,8,0.7405,0.7712,skeleton,0,0
Assurbanipal,0x1229e,9,0.7233,0.8278,network,0,0
Assurbanipal,0x1229e,10,0.0,0.6366,network,0,0
Assurbanipal,0x1229e,11,0.6128,0.6939,skeleton,0,0
Assurbanipal,0x1229e,12,0.6442,0.7739,network,0,0
Assurbanipal,0x1229f,1,0.7509,0.8099,network,0,0
Assurbanipal,0x1229f,2,0.5884,0.7432,skeleton,0,0
Assurbanipal,0x1229f,3,0.7491,0.7578,network,0,0
Assurbanipal,0x1229f,4,0.0129,0.8278,network,0,0
Assurbanipal,0x1229f,5,0.011,0.7506,network,0,0
Assurbanipal,0x1229f,6,0.0021,0.5482,network,0,0
Assurbanipal,0x1229f,7,0.4678,0.7652,network,0,0
Assurbanipal,0x1229f,8,0.7326,0.8758,network,0,0
Assurbanipal,0x1229f,9,0.6188,0.7291,network,0,0
Assurbanipal,0x1229f,10,0.603,0.7042,network,0,0
Assurbanipal,0x1229f,11,0.7368,0.8597,skeleton,0,0
Assurbanipal,0x122a0,1,0.7264,0.7866,network,0,0
Assurbanipal,0x122a0,2,0.5424,0.7763,skeleton,0,0
Assurbanipal,0x122a0,3,0.7126,0.7142,skeleton,0,0
Assurbanipal,0x122a0,4,0.0029,0.8634,network,0,0
Assurbanipal,0x122a0,5,0.7585,0.7585,network,0,0
Assurbanipal,0x122a0,6,0.7652,0.7712,network,0,0
Assurbanipal,0x122a0,7,0.6855,0.8816,network,0,0
Assurbanipal,0x122a0,8,0.6339,0.7732,network,0,0
Assurbanipal,0x122a0,9,0.7708,0.78,network,0,0
Assurbanipal,0x122a0,10,0.7417,0.8966,network,0,0
Assurbanipal,0x122a0,11,0.5964,0.7722,network,0,0
Assurbanipal,0x122a0,12,0.2485,0.7214,network,0,0
Assurbanipal,0x122a0,13,0.6433,0.7461,network,0,0
Assurbanipal,0x122a2,1,0.677,0.7524,network,0,0
Assurbanipal,0x122a2,2,0.5627,0.726,skeleton,0,0
Assurbanipal,0x122a2,3,0.6951,0.7417,network,0,0
Assurbanipal,0x122a2,4,0.0148,0.847,network,0,0
Assurbanipal,0x122a2,5,0.7766,0.7766,network,0,0
Assurbanipal,0x122a2,6,0.7082,0.7082,network,0,0
Assurbanipal,0x122a2,7,0.709,0.7722,network,0,0
Assurbanipal,0x122a2,8,0.8267,0.8341,network,0,0
Assurbanipal,0x122a2,9,0.7428,0.8004,network,0,0
Assurbanipal,0x122a2,10,0.7334,0.7424,network,0,0
Assurbanipal,0x122a2,11,0.6571,0.7284,network,0,0
Assurbanipal,0x122a2,12,0.6491,0.745,skeleton,0,0
Assurbanipal,0x122a2,13,0.5224,0.752,network,0,0
Assurbanipal,0x122a2,14,0.7013,0.8135,network,0,0
Assurbanipal,0x122a3,1,0.7398,0.7915,network,0,0
Assurbanipal,0x122a3,2,0.5588,0.7546,skeleton,0,0
Assurbanipal,0x122a3,3,0.7074,0.7074,network,0,0
Assurbanipal,0x122a3,4,0.0005,0.9155,network,0,0
Assurbanipal,0x122a3,5,0.7896,0.852,network,0,0
Assurbanipal,0x122a3,6,0.5823,0.7921,network,0,0
Assurbanipal,0x122a3,7,0.7677,0.8754,skeleton,0,0
Assurbanipal,0x122a3,8,0.6366,0.8352,network,0,0
Assurbanipal,0x122a3,9,0.715,0.941,network,0,0
Assurbanipal,0x122a3,10,0.5181,0.8615,network,0,0
Assurbanipal,0x122a3,11,0.502,0.8219,network,0,0
Assurbanipal,0x122a3,12,0.6406,0.7086,network,0,0
Assurbanipal,0x122a3,13,0.6289,0.7524,network,0,0
Assurbanipal,0x122a3,14,0.7571,0.8449,network,0,0
Assurbanipal,0x122a4,1,0.7295,0.7941,network,0,0
Assurbanipal,0x122a4,2,0.5341,0.7624,skeleton,0,0
Assurbanipal,0x122a4,3,0.7759,0.8442,network,0,0
Assurbanipal,0x122a4,4,0.0005,0.9454,network,0,0
Assurbanipal,0x122a4,5,0.0053,0.8173,network,0,0
Assurbanipal,0x122a4,6,0.0007,0.8029,network,0,0
Assurbanipal,0x122a4,7,0.6847,0.8114,network,0,0
Assurbanipal,0x122a4,8,0.0448,0.8278,network,0,0
Assurbanipal,0x122a4,9,0.7718,0.8093,network,0,0
Assurbanipal,0x122a4,10,0.7635,0.8392,network,0,0
Assurbanipal,0x122a4,11,0.6654,0.8317,network,0,0
Assurbanipal,0x122a4,12,0.7303,0.7318,network,0,0
Assurbanipal,0x122a4,13,0.6813,0.8013,network,0,0
Assurbanipal,0x122a4,14,0.6597,0.8529,skeleton,0,0
Assurbanipal,0x122a5,1,0.6641,0.6641,network,0,0
Assurbanipal,0x122a5,2,0.5448,0.6939,skeleton,0,0
Assurbanipal,0x122a5,3,0.6847,0.6847,network,0,0
Assurbanipal,0x122a5,4,0.014,0.8392,network,0,0
Assurbanipal,0x122a5,5,0.7531,0.7531,skeleton,0,0
Assurbanipal,0x122a5,6,0.5931,0.5931,skeleton,0,0
Assurbanipal,0x122a5,7,0.7009,0.8436,network,0,0
Assurbanipal,0x122a5,8,0.739,0.739,skeleton,0,0
Assurbanipal,0x122a5,9,0.7495,0.8187,network,0,0
Assurbanipal,0x122a5,10,0.6132,0.8053,network,0,0
Assurbanipal,0x122a5,11,0.6663,0.7461,network,0,0
Assurbanipal,0x122a5,12,0.6947,0.8273,network,0,0
Assurbanipal,0x122a6,1,0.7062,0.785,network,0,0
Assurbanipal,0x122a6,2,0.5467,0.7502,skeleton,0,0
Assurbanipal,0x122a6,3,0.715,0.7198,network,0,0
Assurbanipal,0x122a6,4,0.004,0.8944,network,0,0
Assurbanipal,0x122a6,5,0.5578,0.7469,skeleton,0,0
Assurbanipal,0x122a6,6,0.6293,0.8546,network,0,0
Assurbanipal,0x122a6,7,0.5823,0.9205,network,0,0
Assurbanipal,0x122a6,8,0.6889,0.917,skeleton,0,0
Assurbanipal,0x122a6,9,0.0003,0.6393,skeleton,0,0
Assurbanipal,0x122a6,10,0.6951,0.8836,network,0,0
Assurbanipal,0x122a6,11,0.6562,0.7546,network,0,0
Assurbanipal,0x122a6,12,0.6206,0.8013,network,0,0
Assurbanipal,0x122a6,13,0.7221,0.8295,network,0,0
Assurbanipal,0x122a8,1,0.5784,0.7742,network,0,0
Assurbanipal,0x122a8,2,0.6183,0.7797,network,0,0
Assurbanipal,0x122a8,3,0.7509,0.8138,network,0,0
Assurbanipal,0x122a8,4,0.65,0.8187,network,0,0
Assurbanipal,0x122a8,5,0.5341,0.7883,network,0,0
Assurbanipal,0x122a8,6,0.5477,0.6741,network,0,0
Assurbanipal,0x122a8,7,0.5713,0.8625,network,0,0
Assurbanipal,0x122a8,8,0.6146,0.8146,network,0,0
Assurbanipal,0x122a8,9,0.785,0.8161,network,0,0
Assurbanipal,0x122aa,1,0.05,0.8196,skeleton,0,1
Assurbanipal,0x122aa,2,0.0004,0.3975,skeleton,0,0
Assurbanipal,0x122aa,3,0.61,0.8566,network,0,0
Assurbanipal,0x122aa,4,0.1126,0.8141,network,0,0
Assurbanipal,0x122aa,5,0.05,0.632,skeleton,0,1
Assurbanipal,0x122aa,6,0.6151,0.7542,skeleton,0,0
Assurbanipal,0x122aa,7,0.6016,0.752,network,0,0
Assurbanipal,0x122aa,8,0.6897,0.8041,skeleton,0,0
